cid	path_id	observed	p_value	fdr
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P09917	-7.66124	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P20292	-10.19440	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142691_P33527	-9.86272	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-2142753_R-HSA-2142770_P35354	-8.54987	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-390918_R-HSA-390247_O95822	-10.02613	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-75105_R-HSA-75876_P37058	-9.40083	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P19793	-8.35260	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_P49327	-10.32071	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q13085	-9.12518	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-1655829_R-HSA-2426168_Q92793	-7.83004	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-196108_P15121	-8.75975	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P15538	-8.36326	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-194002_P28845	-8.71658	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P18405	-9.72519	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P31213	-9.27119	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196071_R-HSA-193048_P37058	-8.65609	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_P19793	-7.72088	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-159418_Q96RI1	-8.35125	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-157118_R-HSA-9012852_R-HSA-9013507_R-HSA-9017802_P49768	-6.05601	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5625740_R-HSA-5625886_P10275	-7.34023	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-73887_R-HSA-193704_R-HSA-204998_R-HSA-205043_P49768	-7.14145	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006931_R-HSA-8939211_R-HSA-9009391_R-HSA-9634638_P00533	-9.78848	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006931_R-HSA-8939211_R-HSA-9009391_R-HSA-9634638_P10415	-11.79241	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-194313_R-HSA-195399_P35916	-11.62539	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-194313_R-HSA-195399_P35968	-12.46456	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-4420097_R-HSA-5218921_P35968	-9.60773	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-194138_R-HSA-4420097_R-HSA-5218921_Q05655	-7.06584	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5658623_P09038	-9.16068	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-190322_P09038	-9.52398	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9028335_P27986	-5.61729	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9028335_P42336	-6.28830	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9006115_R-HSA-9032845_Q15078	-9.14457	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9034015_R-HSA-9603381_P27986	-6.02177	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-9034015_R-HSA-9603381_P42336	-6.69277	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P27986	-6.57556	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P42336	-7.24656	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-166520_R-HSA-187037_R-HSA-198203_P42338	-7.09690	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_P19793	-9.54503	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_P52895	-10.98386	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193368_Q96RI1	-10.17540	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_P19793	-10.20565	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_P52895	-11.64448	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193807_Q96RI1	-10.83602	0.00000	0.00000
CID_21800	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-194068_R-HSA-192105_R-HSA-193775_P52895	-11.56993	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-190242_R-HSA-190373_P09038	-11.64550	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654219_P09038	-12.31533	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654688_P09038	-12.73319	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654689_P09038	-12.68237	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654689_P27986	-11.84914	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654689_P42336	-12.52015	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654693_P09038	-12.55439	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-190241_R-HSA-190375_P09038	-12.73395	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-190241_R-HSA-190377_P09038	-12.29591	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654221_P09038	-12.83359	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654695_P09038	-12.68177	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654695_P27986	-11.84855	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654695_P42336	-12.51955	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654699_P09038	-12.42076	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654700_P09038	-12.71561	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654227_P09038	-12.52928	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654704_P09038	-11.73958	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654706_P09038	-11.77018	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654710_P09038	-11.75373	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654710_P27986	-10.92051	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654741_R-HSA-5654708_R-HSA-5654710_P42336	-11.59152	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654228_P09038	-12.57733	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654712_P09038	-13.12802	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654719_P09038	-12.84512	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654720_P09038	-13.35104	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654720_P27986	-12.51782	0.00000	0.00000
CID_21800	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-5654716_R-HSA-5654720_P42336	-13.18883	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-2586552_P40763	-6.24802	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-2028269_P42574	-5.52924	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-211000_R-HSA-5601884_P07900	-6.35103	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-73864_R-HSA-73863_P51946	-5.87381	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-879415_P05067	-5.23872	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-879415_P28482	-4.78049	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-165159_R-HSA-380972_P42345	-8.70757	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5687128_P05412	-7.33051	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_P51946	-7.57015	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_Q13547	-7.07701	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_Q92769	-8.39789	0.00000	0.00000
CID_223368	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427359_Q96EB6	-8.65241	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-166658_R-HSA-977606_P08246	-6.64887	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933542_O14920	-6.41840	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933542_P05067	-7.40074	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P00519	-5.13128	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P07900	-4.36222	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P08238	-4.59735	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P28482	-4.40748	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P43405	-4.98355	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P62993	-3.79322	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029481_P12931	-5.75273	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029481_P43405	-5.99185	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871837_O14920	-4.53095	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871837_O15530	-5.48348	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871809_P43405	-5.98047	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871809_P62993	-4.79015	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-5621481_R-HSA-5621480_P43405	-7.71505	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_O14920	-5.20322	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_P29466	-5.98596	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P25774	-6.07457	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_Q9NYK1	-6.37266	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P08514	-8.78344	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P12931	-9.24686	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P62993	-8.29566	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-372708_P08514	-8.14330	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-372708_P12931	-8.60672	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_P31749	-7.46888	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_P98170	-7.95776	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_Q13547	-6.95902	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-4641262_P48729	-6.70719	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-4641262_P49841	-6.26086	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006936_R-HSA-170834_R-HSA-2173791_P62942	-7.46335	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-198323_P31749	-7.19052	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-198323_P49841	-6.68434	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1433557_R-HSA-1433559_P12931	-8.54010	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1433557_R-HSA-1433559_P62993	-7.58890	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1250196_P04626	-9.26488	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1250196_P62993	-8.56815	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963640_P04626	-9.52583	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963640_P62993	-8.82910	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963642_P04626	-9.58356	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963642_P62993	-8.88683	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-6785631_P04626	-8.82838	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P62993	-6.71095	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851805_P62993	-6.78262	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875656_P62993	-6.76486	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P05067	-8.24177	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P08238	-7.97342	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P29466	-8.04218	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844623_P29466	-8.36435	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-6803157_R-HSA-1461973_R-HSA-1461957_P41597	-4.66380	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-168927_O14920	-6.27776	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_O14920	-5.60926	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_P05067	-6.59160	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_O60674	-8.00027	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_P12931	-7.98965	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_P15056	-8.11395	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P08514	-7.39921	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P12931	-7.86263	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P15056	-7.98693	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P28482	-7.52568	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_O15379	-10.63045	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P05412	-10.19710	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P28482	-9.36390	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P42345	-9.96634	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_Q13547	-8.82867	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_Q92769	-10.14956	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P31749	-10.85294	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P98170	-11.34181	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-8863795_R-HSA-1358803_P04626	-11.36261	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-8863795_R-HSA-1358803_P31749	-11.25477	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875878_R-HSA-8874081_P12931	-10.10199	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5658623_P09038	-11.44018	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-190322_P09038	-11.39770	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-372790_R-HSA-500792_R-HSA-373076_R-HSA-419408_O95977	-10.67582	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-372790_R-HSA-500792_R-HSA-373076_R-HSA-419408_P21453	-10.71719	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-372790_R-HSA-500792_R-HSA-373076_R-HSA-375281_P30968	-12.10279	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-5684264_O14920	-7.26929	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450321_P53779	-8.68041	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450302_P49137	-7.09711	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-445989_O14920	-8.45978	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-445989_P05067	-9.44212	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-937039_O14920	-8.72055	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-445989_O14920	-7.67242	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-445989_P05067	-8.65476	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-937039_O14920	-7.93319	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-445989_O14920	-7.08942	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-445989_P05067	-8.07176	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-937039_O14920	-7.35019	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975110_Q9NYK1	-9.81788	0.00000	0.00000
CID_223368	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975110_Q9NYK1	-9.72768	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-190242_R-HSA-190373_P09038	-14.33935	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654219_P09038	-15.16884	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654688_P09038	-15.61359	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654688_P62993	-14.81860	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654689_P09038	-15.52894	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654689_P62993	-14.73395	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654693_P09038	-15.40584	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654687_R-HSA-5654693_P62993	-14.61085	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654726_R-HSA-1295596_P12931	-13.49604	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654726_R-HSA-1295596_P15056	-13.62034	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654726_R-HSA-1295596_P28482	-13.15909	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5654726_R-HSA-1295596_P62993	-12.54484	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-190241_R-HSA-190375_P09038	-14.18243	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-190241_R-HSA-190377_P09038	-13.88898	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654221_P09038	-14.50404	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654695_P09038	-14.43147	0.00000	0.00000
CID_223368	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654738_R-HSA-5654696_R-HSA-5654695_P62993	-13.63648	0.00000	0.00000
